n_targets,n_agents,time,targets_per_agent
595,20,1.1635551452636719,"[36, 31, 35, 21, 39, 26, 28, 34, 28, 25, 36, 29, 35, 29, 24, 29, 28, 19, 31, 32]"
595,20,1.4579102993011475,"[31, 21, 44, 26, 20, 40, 30, 31, 38, 26, 27, 24, 32, 23, 29, 28, 28, 42, 30, 25]"
595,20,1.0996813774108887,"[32, 24, 27, 27, 22, 34, 36, 32, 28, 29, 30, 25, 39, 29, 20, 38, 19, 38, 37, 29]"
600,20,1.319962739944458,"[38, 26, 18, 32, 38, 24, 24, 32, 28, 38, 37, 45, 25, 30, 30, 28, 31, 20, 30, 26]"
600,20,1.5151357650756836,"[50, 33, 29, 29, 27, 38, 31, 28, 27, 21, 36, 25, 20, 32, 30, 34, 25, 30, 18, 37]"
600,20,1.36749267578125,"[15, 31, 22, 40, 47, 37, 23, 34, 27, 23, 32, 19, 24, 25, 26, 33, 15, 32, 38, 57]"
600,20,1.677154541015625,"[21, 27, 41, 22, 32, 21, 27, 34, 32, 27, 22, 28, 34, 25, 35, 21, 24, 46, 26, 55]"
600,20,1.4550566673278809,"[21, 27, 29, 43, 35, 26, 28, 43, 27, 34, 24, 21, 25, 27, 40, 25, 28, 33, 32, 32]"
605,21,1.254239797592163,"[26, 22, 27, 37, 28, 26, 33, 28, 42, 29, 26, 28, 23, 24, 22, 21, 38, 31, 25, 28, 41]"
605,21,1.4330453872680664,"[29, 28, 20, 14, 31, 37, 35, 25, 40, 30, 32, 21, 24, 22, 34, 44, 33, 28, 26, 30, 22]"
605,21,1.5916147232055664,"[24, 34, 25, 28, 38, 26, 33, 17, 27, 27, 35, 27, 25, 28, 14, 23, 34, 49, 29, 32, 30]"
605,21,1.2796764373779297,"[24, 18, 34, 21, 31, 31, 28, 25, 23, 21, 16, 30, 32, 30, 44, 33, 29, 33, 36, 30, 36]"
605,21,1.5688674449920654,"[30, 28, 25, 22, 36, 25, 35, 30, 30, 25, 27, 39, 23, 42, 22, 33, 21, 30, 30, 32, 20]"
610,21,1.0977275371551514,"[45, 17, 34, 19, 27, 34, 32, 28, 32, 24, 19, 32, 26, 30, 27, 23, 31, 37, 22, 36, 35]"
610,21,1.070768117904663,"[33, 34, 28, 36, 32, 25, 22, 29, 25, 20, 28, 25, 36, 33, 32, 31, 28, 38, 21, 32, 22]"
610,21,1.2120182514190674,"[26, 18, 33, 28, 28, 27, 27, 22, 30, 18, 37, 23, 33, 32, 33, 37, 31, 25, 34, 40, 28]"
610,21,1.2622003555297852,"[30, 33, 25, 39, 25, 32, 39, 17, 29, 30, 31, 25, 36, 31, 24, 33, 28, 26, 26, 25, 26]"
610,21,1.7374818325042725,"[17, 36, 35, 24, 41, 26, 37, 24, 39, 33, 18, 21, 24, 18, 51, 25, 27, 21, 37, 34, 22]"
615,21,1.352076768875122,"[29, 31, 42, 29, 24, 36, 14, 39, 33, 33, 21, 28, 27, 36, 26, 30, 27, 32, 23, 31, 24]"
615,21,1.2560369968414307,"[24, 29, 25, 37, 30, 37, 22, 34, 28, 22, 33, 33, 34, 24, 46, 29, 32, 26, 21, 25, 24]"
615,21,1.2617719173431396,"[37, 33, 30, 25, 28, 35, 26, 24, 36, 24, 37, 31, 29, 23, 25, 31, 16, 39, 29, 27, 30]"
615,21,1.4905436038970947,"[20, 12, 40, 40, 30, 19, 29, 29, 22, 34, 22, 31, 37, 43, 37, 24, 40, 19, 38, 26, 23]"
615,21,1.2615516185760498,"[21, 26, 26, 37, 38, 30, 33, 21, 31, 18, 37, 27, 18, 31, 50, 32, 26, 27, 29, 30, 27]"
620,21,1.3809967041015625,"[27, 16, 39, 20, 36, 28, 28, 32, 30, 39, 22, 34, 29, 20, 45, 32, 23, 26, 37, 27, 30]"
620,21,1.2083830833435059,"[28, 29, 27, 32, 31, 26, 18, 41, 23, 26, 32, 37, 31, 28, 34, 24, 38, 21, 31, 35, 28]"
620,21,1.3542437553405762,"[23, 28, 36, 42, 26, 29, 27, 29, 24, 25, 32, 26, 22, 31, 31, 43, 35, 25, 25, 43, 18]"
620,21,1.2394001483917236,"[33, 29, 30, 32, 33, 21, 36, 32, 19, 41, 37, 27, 17, 33, 24, 33, 43, 27, 25, 26, 22]"
620,21,1.3419618606567383,"[30, 20, 34, 32, 30, 28, 22, 20, 34, 31, 37, 25, 27, 33, 29, 33, 33, 23, 38, 25, 36]"
625,21,1.238457441329956,"[29, 34, 34, 34, 38, 30, 29, 22, 24, 33, 22, 27, 36, 31, 22, 33, 34, 32, 34, 23, 24]"
625,21,1.3770620822906494,"[28, 38, 41, 33, 25, 17, 40, 33, 20, 36, 26, 23, 20, 38, 28, 42, 26, 26, 40, 19, 26]"
625,21,1.334465742111206,"[28, 23, 28, 30, 32, 39, 25, 38, 40, 43, 37, 35, 25, 24, 27, 28, 21, 27, 26, 27, 22]"
625,21,1.2507271766662598,"[26, 34, 28, 27, 22, 20, 36, 32, 32, 31, 33, 28, 26, 31, 28, 29, 37, 34, 30, 28, 33]"
625,21,1.3214168548583984,"[20, 27, 35, 29, 27, 26, 30, 31, 30, 31, 29, 39, 30, 35, 27, 39, 25, 29, 28, 30, 28]"
630,21,1.3367071151733398,"[26, 37, 18, 37, 27, 31, 29, 31, 32, 31, 30, 31, 32, 21, 32, 33, 26, 28, 21, 40, 37]"
630,21,1.340442419052124,"[30, 28, 32, 19, 37, 38, 39, 37, 28, 24, 27, 38, 26, 22, 32, 31, 22, 20, 39, 39, 22]"
630,21,1.3574752807617188,"[28, 24, 22, 30, 40, 27, 33, 33, 28, 29, 29, 40, 27, 34, 20, 26, 29, 37, 29, 28, 37]"
630,21,1.4280586242675781,"[32, 23, 39, 30, 23, 27, 34, 27, 37, 36, 21, 33, 21, 35, 26, 30, 31, 32, 29, 43, 21]"
630,21,1.443871259689331,"[29, 21, 38, 19, 39, 42, 27, 27, 32, 48, 30, 31, 33, 25, 29, 34, 37, 17, 26, 26, 20]"
635,22,1.1224088668823242,"[27, 29, 21, 37, 29, 40, 31, 22, 25, 23, 30, 39, 24, 25, 33, 32, 34, 24, 32, 20, 32, 26]"
635,22,1.366865634918213,"[28, 29, 35, 23, 32, 41, 29, 35, 31, 15, 29, 30, 31, 29, 15, 23, 45, 27, 37, 30, 20, 21]"
635,22,1.1819803714752197,"[34, 32, 31, 32, 30, 22, 32, 28, 26, 32, 41, 10, 21, 27, 23, 28, 36, 37, 34, 23, 35, 21]"
635,22,1.4892690181732178,"[35, 39, 25, 33, 30, 30, 34, 26, 22, 34, 24, 30, 28, 27, 29, 22, 27, 34, 33, 25, 29, 19]"
635,22,1.629715919494629,"[35, 26, 17, 31, 13, 23, 39, 31, 32, 18, 20, 30, 32, 34, 50, 34, 19, 21, 36, 44, 25, 25]"
640,22,1.1737353801727295,"[23, 40, 34, 22, 22, 37, 24, 25, 25, 19, 23, 40, 28, 29, 28, 26, 45, 22, 35, 32, 32, 29]"
640,22,1.2551627159118652,"[38, 19, 26, 38, 29, 32, 33, 27, 28, 23, 32, 28, 25, 29, 31, 27, 32, 24, 25, 30, 32, 32]"
640,22,1.3756144046783447,"[32, 32, 35, 27, 36, 28, 21, 23, 22, 22, 30, 36, 31, 41, 20, 27, 29, 37, 44, 29, 16, 22]"
640,22,1.4130961894989014,"[35, 27, 30, 29, 25, 32, 30, 33, 28, 28, 17, 26, 28, 32, 29, 17, 32, 27, 31, 39, 30, 35]"
640,22,1.2539947032928467,"[32, 37, 39, 23, 38, 21, 36, 25, 39, 28, 15, 25, 24, 22, 28, 24, 33, 28, 26, 35, 38, 24]"
645,22,1.5245225429534912,"[32, 28, 28, 38, 30, 36, 30, 30, 30, 34, 23, 24, 26, 36, 23, 16, 32, 39, 29, 26, 33, 22]"
645,22,1.644301176071167,"[32, 37, 49, 28, 17, 16, 27, 35, 35, 33, 20, 32, 23, 37, 26, 21, 23, 44, 31, 22, 28, 29]"
645,22,1.6240959167480469,"[24, 40, 30, 25, 39, 34, 56, 29, 25, 17, 28, 32, 27, 32, 22, 33, 22, 30, 30, 21, 24, 25]"
645,22,1.3888461589813232,"[29, 21, 17, 21, 23, 27, 22, 21, 41, 24, 47, 25, 26, 37, 33, 29, 39, 26, 30, 48, 23, 36]"
645,22,1.236257791519165,"[25, 25, 28, 33, 28, 34, 32, 31, 25, 31, 28, 23, 34, 36, 31, 29, 34, 29, 29, 31, 22, 27]"
650,22,1.349595308303833,"[23, 14, 35, 28, 36, 27, 39, 28, 31, 26, 32, 32, 23, 29, 32, 40, 47, 17, 29, 28, 30, 24]"
650,22,1.8920915126800537,"[22, 49, 40, 30, 30, 23, 31, 31, 24, 20, 28, 40, 14, 34, 45, 25, 29, 44, 27, 21, 22, 21]"
650,22,1.5663995742797852,"[27, 36, 29, 41, 28, 40, 20, 17, 28, 25, 41, 38, 42, 26, 24, 28, 27, 36, 20, 20, 23, 34]"
650,22,1.0948584079742432,"[33, 23, 29, 33, 23, 34, 37, 32, 32, 32, 27, 27, 34, 38, 36, 26, 28, 32, 20, 26, 21, 27]"
650,22,1.3561255931854248,"[23, 33, 24, 42, 29, 37, 34, 24, 30, 26, 34, 27, 27, 24, 34, 36, 26, 29, 27, 21, 34, 29]"
655,22,1.600099802017212,"[30, 25, 25, 20, 17, 38, 27, 15, 37, 35, 27, 33, 26, 40, 37, 21, 26, 36, 37, 38, 20, 45]"
655,22,1.5994207859039307,"[25, 21, 23, 32, 22, 22, 20, 28, 34, 35, 34, 35, 26, 46, 32, 40, 39, 20, 31, 25, 36, 29]"
655,22,1.5382513999938965,"[28, 32, 20, 28, 29, 27, 24, 30, 31, 25, 33, 31, 30, 31, 33, 36, 31, 31, 28, 44, 23, 30]"
655,22,1.2409014701843262,"[24, 26, 27, 29, 29, 28, 21, 25, 35, 27, 24, 48, 30, 28, 39, 32, 30, 33, 36, 29, 26, 29]"
655,22,1.4817397594451904,"[22, 38, 39, 23, 22, 28, 27, 32, 30, 21, 27, 38, 28, 27, 35, 38, 25, 31, 25, 31, 32, 36]"
660,22,1.899479627609253,"[39, 21, 24, 29, 30, 33, 31, 23, 48, 24, 21, 47, 24, 41, 24, 19, 33, 28, 25, 40, 25, 31]"
660,22,1.488896131515503,"[30, 24, 18, 37, 31, 16, 32, 31, 23, 54, 20, 30, 21, 30, 32, 32, 28, 40, 36, 31, 27, 37]"
660,22,1.4795210361480713,"[36, 23, 43, 26, 27, 33, 21, 26, 27, 35, 28, 40, 38, 31, 24, 33, 32, 23, 23, 36, 28, 27]"
660,22,1.4959526062011719,"[25, 32, 28, 28, 31, 30, 32, 30, 38, 25, 42, 24, 34, 25, 31, 25, 23, 36, 37, 37, 21, 26]"
660,22,1.388678789138794,"[25, 37, 24, 22, 22, 34, 47, 28, 32, 28, 31, 31, 27, 30, 15, 37, 30, 27, 43, 24, 33, 33]"
665,23,1.2403838634490967,"[27, 27, 36, 33, 23, 30, 42, 32, 22, 36, 25, 27, 32, 30, 28, 26, 13, 27, 33, 33, 27, 30, 26]"
665,23,1.425532579421997,"[32, 33, 26, 30, 32, 26, 26, 32, 20, 29, 21, 23, 43, 25, 21, 27, 19, 37, 23, 38, 36, 25, 41]"
665,23,1.3961408138275146,"[27, 30, 39, 39, 26, 38, 25, 24, 18, 26, 33, 23, 23, 34, 29, 26, 30, 33, 23, 30, 31, 32, 26]"
665,23,1.1770360469818115,"[31, 29, 36, 24, 32, 18, 28, 25, 22, 31, 16, 29, 28, 32, 26, 33, 37, 25, 31, 39, 23, 37, 33]"
665,23,1.1705710887908936,"[18, 28, 35, 25, 33, 31, 32, 27, 37, 27, 19, 37, 30, 32, 40, 29, 18, 22, 23, 26, 30, 32, 34]"
670,23,1.3984794616699219,"[23, 33, 40, 22, 35, 21, 27, 28, 37, 19, 31, 37, 26, 26, 42, 28, 29, 25, 42, 25, 20, 30, 24]"
670,23,1.3182194232940674,"[22, 28, 35, 33, 25, 33, 26, 32, 25, 42, 34, 26, 26, 31, 23, 28, 30, 25, 33, 34, 26, 27, 26]"
670,23,1.5170166492462158,"[27, 24, 26, 16, 35, 33, 21, 39, 32, 24, 29, 22, 33, 37, 40, 20, 28, 18, 35, 39, 37, 33, 22]"
670,23,1.4991044998168945,"[22, 25, 27, 17, 39, 39, 34, 27, 25, 22, 30, 28, 22, 36, 27, 34, 29, 23, 27, 26, 46, 35, 30]"
670,23,1.3166391849517822,"[36, 21, 27, 29, 35, 31, 37, 35, 33, 29, 30, 34, 23, 28, 22, 24, 22, 28, 31, 24, 33, 32, 26]"
675,23,1.3998165130615234,"[36, 29, 24, 26, 32, 31, 28, 32, 38, 24, 30, 25, 35, 30, 37, 29, 26, 31, 22, 35, 25, 22, 28]"
675,23,1.6444766521453857,"[22, 30, 31, 20, 38, 30, 36, 32, 30, 18, 27, 37, 25, 29, 30, 30, 27, 32, 28, 19, 25, 29, 50]"
675,23,1.420189380645752,"[27, 22, 33, 21, 32, 34, 27, 37, 36, 20, 38, 23, 37, 27, 21, 25, 31, 28, 38, 34, 21, 43, 20]"
675,23,1.4607210159301758,"[23, 48, 27, 33, 28, 25, 33, 34, 32, 34, 24, 21, 28, 24, 52, 24, 27, 22, 24, 27, 33, 26, 26]"
675,23,1.5750653743743896,"[25, 25, 20, 32, 33, 34, 33, 43, 23, 31, 34, 34, 31, 30, 19, 31, 21, 29, 37, 20, 42, 29, 19]"
680,23,1.8213341236114502,"[25, 27, 32, 23, 23, 28, 26, 35, 30, 33, 29, 30, 32, 34, 19, 30, 38, 30, 28, 40, 27, 29, 32]"
680,23,1.5553412437438965,"[25, 37, 31, 23, 28, 30, 27, 20, 29, 36, 47, 34, 19, 22, 33, 27, 35, 34, 27, 29, 32, 27, 28]"
680,23,1.4397406578063965,"[28, 25, 30, 26, 39, 30, 34, 29, 18, 42, 28, 28, 39, 31, 25, 25, 27, 25, 25, 32, 20, 34, 40]"
680,23,1.4570567607879639,"[38, 32, 29, 33, 41, 36, 27, 23, 26, 20, 41, 30, 35, 25, 27, 23, 30, 34, 22, 21, 37, 26, 24]"
680,23,1.615171194076538,"[25, 31, 39, 25, 22, 22, 17, 30, 37, 22, 36, 18, 28, 30, 43, 27, 30, 31, 34, 28, 40, 32, 33]"
685,23,1.3761045932769775,"[19, 28, 38, 36, 35, 43, 35, 29, 21, 37, 35, 26, 29, 42, 33, 34, 30, 18, 31, 17, 20, 26, 23]"
685,23,1.772371768951416,"[30, 29, 32, 26, 19, 25, 21, 17, 26, 42, 38, 44, 35, 24, 42, 18, 25, 37, 31, 25, 25, 36, 38]"
685,23,1.5647051334381104,"[32, 31, 35, 21, 22, 19, 35, 26, 24, 27, 37, 23, 25, 38, 20, 24, 41, 24, 35, 45, 44, 29, 28]"
685,23,1.385929822921753,"[15, 26, 40, 24, 36, 40, 34, 28, 31, 25, 34, 25, 43, 23, 31, 36, 30, 31, 23, 19, 28, 32, 31]"
685,23,1.39683198928833,"[34, 32, 30, 28, 22, 25, 31, 40, 22, 24, 30, 19, 39, 32, 39, 25, 34, 34, 25, 26, 35, 31, 28]"
690,23,1.4900732040405273,"[31, 28, 26, 28, 27, 35, 32, 24, 21, 32, 39, 17, 26, 42, 29, 26, 33, 29, 35, 29, 24, 34, 43]"
690,23,1.584836721420288,"[29, 29, 28, 33, 30, 30, 28, 24, 34, 30, 23, 32, 34, 26, 26, 34, 33, 25, 24, 27, 29, 41, 41]"
690,23,1.65818190574646,"[32, 38, 23, 33, 25, 24, 26, 20, 41, 35, 34, 23, 32, 41, 33, 25, 25, 32, 35, 28, 35, 27, 23]"
690,23,1.5895934104919434,"[21, 28, 23, 29, 29, 23, 20, 38, 34, 48, 30, 33, 22, 25, 26, 43, 27, 36, 22, 38, 32, 35, 28]"
690,23,1.361346960067749,"[34, 23, 27, 35, 26, 32, 24, 38, 26, 28, 37, 23, 30, 30, 42, 27, 29, 31, 34, 35, 26, 30, 23]"
695,24,1.4874882698059082,"[32, 23, 22, 27, 25, 25, 29, 37, 24, 29, 33, 27, 25, 37, 35, 22, 38, 25, 36, 34, 23, 28, 28, 31]"
695,24,1.6118509769439697,"[29, 31, 31, 27, 27, 19, 35, 27, 20, 35, 35, 34, 34, 42, 29, 19, 22, 25, 37, 19, 29, 31, 34, 24]"
695,24,1.560525894165039,"[34, 23, 42, 27, 26, 34, 33, 17, 15, 29, 28, 20, 35, 32, 30, 42, 30, 30, 29, 18, 29, 30, 32, 30]"
695,24,1.3216261863708496,"[33, 38, 38, 36, 21, 32, 34, 19, 37, 28, 24, 36, 27, 30, 33, 22, 23, 28, 27, 25, 25, 32, 27, 20]"
695,24,1.622579574584961,"[37, 36, 30, 28, 40, 22, 31, 22, 25, 31, 23, 21, 31, 26, 27, 33, 25, 33, 16, 21, 32, 45, 32, 28]"
700,24,1.5463495254516602,"[29, 29, 40, 25, 18, 22, 19, 29, 27, 25, 44, 25, 26, 19, 42, 29, 31, 22, 27, 38, 27, 33, 38, 36]"
700,24,1.273754596710205,"[27, 22, 27, 38, 27, 25, 22, 28, 45, 28, 30, 17, 26, 21, 40, 28, 39, 30, 37, 30, 27, 30, 29, 27]"
700,24,1.4386813640594482,"[30, 24, 31, 25, 23, 37, 34, 28, 45, 32, 25, 26, 29, 28, 27, 23, 38, 41, 23, 29, 22, 33, 20, 27]"
700,24,1.3777663707733154,"[25, 25, 31, 29, 21, 25, 31, 31, 37, 23, 25, 29, 44, 21, 36, 31, 27, 33, 35, 25, 39, 20, 18, 39]"
700,24,1.4860801696777344,"[31, 25, 40, 35, 42, 30, 22, 30, 24, 28, 36, 23, 32, 29, 23, 31, 30, 32, 18, 25, 31, 33, 26, 24]"
705,24,1.5683789253234863,"[36, 23, 26, 33, 16, 28, 23, 31, 28, 26, 28, 26, 30, 35, 40, 28, 32, 27, 36, 37, 31, 28, 28, 29]"
705,24,1.4759199619293213,"[25, 25, 31, 28, 32, 25, 30, 30, 21, 45, 19, 34, 27, 26, 24, 33, 23, 40, 39, 24, 36, 27, 28, 33]"
705,24,1.492318868637085,"[22, 24, 28, 24, 39, 31, 18, 23, 33, 29, 44, 21, 31, 32, 32, 22, 16, 48, 34, 24, 35, 25, 30, 40]"
705,24,1.6455748081207275,"[25, 21, 41, 32, 28, 16, 28, 27, 30, 32, 41, 32, 32, 26, 24, 35, 29, 48, 33, 36, 33, 18, 18, 20]"
705,24,1.3925514221191406,"[33, 29, 29, 26, 31, 31, 42, 39, 16, 25, 26, 19, 29, 31, 36, 29, 33, 23, 32, 33, 29, 25, 27, 32]"
710,24,1.5992810726165771,"[35, 37, 27, 32, 31, 32, 28, 31, 19, 31, 35, 30, 29, 19, 45, 30, 35, 32, 30, 12, 31, 24, 22, 33]"
710,24,1.617462158203125,"[29, 32, 45, 28, 28, 19, 27, 18, 26, 21, 22, 37, 34, 42, 40, 31, 26, 44, 34, 22, 29, 25, 27, 24]"
710,24,1.6370680332183838,"[26, 37, 33, 20, 29, 39, 32, 27, 37, 30, 32, 26, 37, 29, 24, 34, 33, 19, 33, 28, 22, 37, 26, 20]"
710,24,1.6065797805786133,"[25, 22, 30, 39, 26, 29, 45, 24, 19, 28, 35, 36, 37, 20, 34, 27, 32, 30, 29, 23, 33, 28, 29, 30]"
710,24,1.6718978881835938,"[21, 31, 28, 24, 30, 39, 30, 32, 34, 26, 39, 29, 40, 29, 40, 25, 21, 24, 28, 25, 45, 22, 25, 23]"
715,24,1.7029469013214111,"[23, 25, 24, 34, 35, 18, 28, 31, 33, 16, 28, 38, 37, 35, 41, 27, 24, 19, 50, 34, 37, 30, 30, 18]"
715,24,1.455068588256836,"[27, 34, 33, 33, 26, 31, 28, 28, 19, 29, 25, 28, 25, 29, 33, 29, 43, 35, 32, 23, 34, 31, 27, 33]"
715,24,1.765678882598877,"[44, 27, 27, 41, 24, 25, 26, 35, 22, 29, 25, 25, 36, 42, 32, 21, 22, 39, 26, 32, 43, 25, 24, 23]"
715,24,1.5286314487457275,"[32, 44, 28, 26, 30, 28, 35, 24, 36, 40, 24, 27, 23, 23, 36, 29, 37, 30, 21, 28, 25, 21, 38, 30]"
715,24,1.3799941539764404,"[17, 38, 40, 29, 37, 28, 30, 43, 24, 19, 29, 36, 28, 20, 26, 35, 36, 39, 20, 27, 22, 32, 30, 30]"
720,24,1.9374191761016846,"[28, 20, 41, 23, 24, 18, 39, 37, 29, 44, 20, 38, 34, 31, 32, 41, 36, 26, 21, 23, 28, 28, 18, 41]"
720,24,1.7999556064605713,"[31, 44, 21, 38, 40, 32, 33, 31, 20, 32, 27, 32, 33, 27, 31, 20, 25, 35, 21, 36, 24, 32, 33, 22]"
720,24,1.770186424255371,"[25, 23, 28, 31, 36, 15, 38, 33, 40, 34, 47, 30, 25, 20, 22, 36, 28, 24, 31, 28, 31, 23, 35, 37]"
720,24,1.5694544315338135,"[30, 38, 30, 33, 35, 43, 31, 35, 29, 30, 26, 41, 22, 46, 29, 26, 28, 22, 22, 22, 25, 25, 28, 24]"
720,24,1.6666440963745117,"[41, 27, 25, 33, 23, 17, 33, 30, 22, 15, 39, 22, 33, 39, 22, 29, 25, 38, 40, 23, 27, 39, 35, 43]"
725,25,1.4011192321777344,"[32, 44, 34, 30, 17, 32, 33, 23, 34, 32, 29, 29, 36, 30, 26, 15, 31, 30, 32, 33, 28, 17, 28, 23, 27]"
725,25,1.4131674766540527,"[30, 33, 31, 31, 27, 32, 35, 26, 22, 23, 21, 27, 36, 33, 35, 27, 31, 23, 46, 27, 30, 27, 13, 35, 24]"
725,25,1.5444514751434326,"[25, 25, 28, 26, 33, 30, 19, 28, 26, 25, 32, 43, 27, 30, 26, 20, 27, 45, 32, 30, 32, 31, 24, 23, 38]"
725,25,1.6573293209075928,"[26, 39, 14, 21, 23, 29, 32, 19, 41, 30, 32, 23, 24, 29, 40, 35, 41, 33, 33, 22, 21, 25, 31, 26, 36]"
725,25,1.3640806674957275,"[29, 31, 28, 29, 27, 30, 25, 32, 27, 27, 44, 27, 26, 30, 23, 38, 25, 27, 28, 35, 37, 32, 27, 26, 15]"
730,25,1.5982041358947754,"[25, 25, 28, 28, 38, 39, 35, 42, 28, 28, 21, 23, 23, 31, 37, 32, 29, 27, 34, 32, 25, 24, 24, 24, 28]"
730,25,1.4719669818878174,"[28, 24, 30, 20, 29, 25, 26, 30, 28, 29, 26, 37, 25, 23, 37, 31, 26, 28, 25, 27, 28, 40, 34, 36, 38]"
730,25,1.5001981258392334,"[33, 26, 29, 23, 32, 33, 34, 35, 23, 41, 34, 26, 30, 19, 36, 34, 28, 31, 27, 23, 29, 22, 28, 30, 24]"
730,25,1.5662188529968262,"[23, 25, 24, 27, 41, 38, 21, 29, 31, 32, 26, 40, 31, 23, 38, 34, 37, 35, 18, 30, 26, 23, 29, 23, 26]"
730,25,1.4990508556365967,"[37, 18, 33, 30, 30, 25, 29, 24, 32, 35, 21, 34, 18, 25, 19, 45, 37, 33, 32, 20, 30, 27, 32, 32, 32]"
735,25,1.8254501819610596,"[26, 40, 29, 31, 22, 42, 36, 32, 28, 22, 23, 25, 35, 30, 25, 30, 32, 25, 41, 35, 10, 34, 28, 24, 30]"
735,25,1.4528460502624512,"[36, 30, 24, 29, 28, 29, 38, 25, 33, 30, 29, 28, 32, 26, 30, 24, 33, 32, 38, 21, 26, 26, 39, 22, 27]"
735,25,1.4791462421417236,"[38, 25, 31, 37, 32, 26, 22, 36, 39, 23, 31, 23, 23, 33, 35, 24, 25, 22, 40, 24, 34, 19, 29, 26, 38]"
735,25,1.5854074954986572,"[25, 32, 43, 30, 32, 46, 12, 28, 26, 21, 22, 33, 30, 34, 28, 38, 39, 20, 28, 35, 30, 33, 26, 22, 22]"
735,25,1.7338013648986816,"[21, 45, 32, 25, 25, 38, 34, 24, 31, 24, 24, 22, 20, 25, 30, 32, 25, 37, 26, 26, 28, 39, 30, 35, 37]"
740,25,1.8044018745422363,"[19, 24, 20, 26, 32, 19, 26, 36, 35, 52, 22, 25, 39, 41, 30, 30, 42, 21, 31, 39, 26, 32, 41, 16, 16]"
740,25,1.5737972259521484,"[26, 28, 35, 37, 26, 24, 56, 19, 16, 31, 30, 31, 20, 39, 20, 34, 36, 23, 47, 27, 23, 25, 38, 19, 30]"
740,25,1.439225435256958,"[21, 28, 31, 31, 37, 28, 34, 18, 34, 23, 28, 21, 21, 31, 39, 31, 32, 33, 34, 27, 23, 42, 22, 39, 32]"
740,25,1.4301252365112305,"[31, 33, 26, 27, 41, 24, 32, 24, 21, 29, 30, 28, 31, 29, 22, 24, 34, 28, 32, 47, 29, 21, 23, 38, 36]"
740,25,1.7128164768218994,"[36, 13, 29, 29, 37, 22, 21, 41, 27, 25, 31, 34, 22, 40, 28, 41, 16, 25, 30, 26, 27, 38, 23, 32, 47]"
745,25,1.504814624786377,"[29, 40, 27, 37, 24, 27, 30, 32, 41, 32, 21, 36, 32, 35, 39, 28, 35, 25, 21, 37, 26, 13, 29, 30, 19]"
745,25,1.8053333759307861,"[30, 45, 25, 29, 38, 24, 22, 24, 33, 23, 41, 33, 23, 33, 23, 38, 27, 27, 28, 29, 21, 23, 26, 32, 48]"
745,25,1.6578161716461182,"[27, 34, 32, 25, 24, 22, 31, 26, 26, 41, 29, 45, 22, 26, 28, 19, 28, 18, 29, 31, 36, 35, 38, 33, 40]"
745,25,1.4942517280578613,"[18, 24, 34, 33, 28, 30, 35, 36, 24, 38, 29, 27, 33, 28, 46, 28, 35, 32, 26, 23, 23, 29, 33, 22, 31]"
745,25,1.4842803478240967,"[34, 35, 29, 21, 42, 35, 36, 31, 30, 22, 36, 27, 27, 30, 28, 32, 33, 31, 27, 33, 23, 26, 29, 25, 23]"
750,25,1.7573354244232178,"[45, 25, 41, 35, 30, 33, 28, 28, 21, 23, 28, 24, 37, 25, 23, 16, 22, 45, 24, 35, 32, 41, 26, 28, 35]"
750,25,1.6539053916931152,"[19, 39, 39, 31, 28, 23, 21, 37, 31, 38, 32, 21, 26, 21, 26, 35, 44, 25, 38, 39, 34, 37, 20, 24, 22]"
750,25,1.642622470855713,"[30, 38, 19, 28, 22, 30, 24, 33, 26, 36, 36, 24, 33, 39, 29, 34, 33, 23, 27, 39, 39, 17, 31, 37, 23]"
750,25,1.6389131546020508,"[33, 22, 34, 35, 25, 28, 37, 24, 25, 37, 25, 24, 34, 30, 31, 22, 34, 21, 28, 38, 31, 31, 29, 37, 35]"
750,25,1.7326407432556152,"[41, 25, 40, 18, 38, 32, 34, 27, 23, 37, 38, 27, 33, 31, 31, 26, 35, 30, 27, 23, 23, 23, 23, 33, 32]"
755,26,1.5625736713409424,"[25, 28, 28, 38, 31, 25, 9, 24, 30, 35, 39, 31, 35, 33, 34, 20, 26, 34, 25, 32, 36, 40, 31, 23, 23, 20]"
755,26,1.3901078701019287,"[30, 32, 29, 27, 38, 26, 21, 30, 26, 40, 22, 37, 39, 28, 27, 23, 22, 30, 34, 23, 20, 23, 30, 32, 31, 35]"
755,26,1.604870319366455,"[37, 25, 23, 25, 24, 22, 30, 21, 33, 32, 32, 26, 26, 35, 37, 40, 30, 18, 34, 35, 31, 30, 29, 29, 32, 19]"
755,26,1.4388251304626465,"[32, 22, 33, 25, 34, 37, 32, 28, 28, 33, 31, 21, 17, 28, 25, 43, 33, 20, 33, 29, 26, 20, 22, 32, 31, 40]"
755,26,1.7351560592651367,"[30, 19, 19, 36, 24, 20, 33, 35, 26, 35, 32, 24, 33, 26, 36, 30, 33, 33, 29, 23, 31, 21, 35, 27, 29, 36]"
760,26,1.8958234786987305,"[26, 21, 19, 35, 32, 26, 16, 32, 32, 37, 44, 26, 24, 45, 25, 20, 32, 33, 27, 28, 30, 28, 33, 28, 37, 24]"
760,26,1.6794674396514893,"[27, 40, 39, 29, 23, 24, 39, 23, 29, 26, 29, 27, 25, 34, 32, 31, 25, 29, 34, 20, 33, 16, 32, 31, 37, 26]"
